Postal Code,Municipality,Neighborhood,Latitude,Longitude,Area,Job_places,Population,Adult_population,Average_income_inhabitant,Median_income_inhabitant,Households_total,Average_size_household,Average_income_household,Median_income_household
58180,Enonkoski,Ihamaniemi,62.169692558974376,28.813436394871783,196594916,12,145,134,21167,17472,73,2.0,38924,31658
58200,Savonlinna,Kerimäki Keskus,61.930892372044006,29.282632927364855,400298701,758,3243,2743,20276,18068,1691,1.9,32809,27683
58220,Savonlinna,Louhi,61.938426986784208,29.048199930983834,50676257,25,406,341,20256,19132,189,2.1,36152,33065
58260,Savonlinna,Kumpuranta,61.978585856389969,29.416824440052689,107580890,17,180,157,20650,17929,85,2.1,39146,34026
58300,Savonlinna,Savonranta Keskus,62.175647289801546,29.202954965389978,351141448,166,659,601,18354,15852,364,1.8,28718,23351
58320,Savonlinna,Raikuu,62.039136095291482,29.462408387892378,142179423,47,174,158,20683,20161,94,1.9,36366,30733
58350,Kitee,Villala,62.060049877589471,29.565224806967997,120809103,20,211,183,18086,14936,117,1.8,28355,25628
58360,Savonlinna,Säimen,62.278129258343611,29.17203348084054,150108334,23,189,172,16969,14500,87,2.1,31789,29952
58390,Savonlinna,Rönkönvaara,62.34906697106112,29.22924375884244,75189679,8,52,55,19397,16847,34,1.5,30481,29244
58410,Savonlinna,Haapakallio,61.886195155737688,29.081905185245908,25397629,66,618,468,23309,21995,246,2.5,44640,44307
58420,Savonlinna,Silvola,61.85210689090912,29.104955945454542,36830985,50,327,253,21335,21240,133,2.5,40919,38511
58430,Savonlinna,Kulennoinen,61.825483894240854,29.2239393329843,66981534,68,484,382,21457,20833,195,2.5,41075,39517
58450,Savonlinna,Punkaharju,61.784297535185168,29.296137130555579,53571303,228,411,351,23215,22184,185,2.2,41772,40657
58500,Savonlinna,Punkasalmi,61.754585100495412,29.408810456475589,65154959,890,1556,1354,20728,18508,859,1.8,31978,26896
58520,Savonlinna,Hiukkajoki,61.8168811143107,29.585327183246076,188025034,40,304,269,20900,18730,146,2.1,37787,31286
58550,Savonlinna,Putikko,61.701380225177289,29.405036554964521,79549020,94,415,363,19457,17998,203,2.0,33934,30941
58570,Savonlinna,Ruhvana,61.67284538368579,29.294958135951674,54110471,7,73,62,19312,16404,32,2.3,37494,35317
58580,Savonlinna,Vuoriniemi,61.615609647859891,29.200706651750981,90728596,22,95,80,19127,16113,49,1.9,31228,24447
58610,Sulkava,Telakanava,61.661811248357424,28.594228371879108,84070623,16,138,123,19436,16429,58,2.4,39339,32771
58620,Sulkava,Lohilahti,61.619344380952427,28.683014474206352,209268726,51,241,222,19862,14852,132,1.8,32606,24305
58650,Savonlinna,Kiviapaja,61.688238581952106,28.760870497237573,133473144,18,107,90,18423,15011,52,2.1,31994,25512
58680,Savonlinna,Piojärvi,61.58812449433961,28.977012411320757,69152118,7,46,37,23656,17384,24,0,0,0
58690,Savonlinna,Ala-Särkilahti-Piojärvi,61.620257094132114,29.029738103911992,129012945,40,98,86,22950,19125,48,2.0,41172,34400
58700,Sulkava,Sulkava Keskus,61.793817239158585,28.351133009964965,463530660,673,2046,1848,19546,17113,1080,1.9,32487,27275
58720,Sulkava,Kaartilankoski,61.675265196288322,28.383126029978595,180730244,44,284,243,19313,15940,125,2.3,37493,29551
58770,Savonlinna,Pihlajalahti,61.856537741192462,28.527727023035219,107267373,34,212,196,19496,16946,109,1.9,34939,30585
58810,Savonlinna,Kallislahti,61.914547141882707,28.626827080491125,96955020,32,312,249,20446,19506,136,2.3,37465,35187
58830,Rantasalmi,Parkumäki,61.966539441654376,28.557851524372225,103643149,26,292,248,18877,15958,125,2.3,37268,36022
58850,Rantasalmi,Hiltula,61.956731099616853,28.385221425287362,36997963,7,104,92,19452,16940,50,2.1,36603,35594
58900,Rantasalmi,Rantasalmi Keskus,62.109137199960905,28.264282042374457,455067919,606,2311,2033,20251,17622,1221,1.8,32390,26671
58910,Rantasalmi,Rantasalmi Asemanseutu,62.002448445026189,28.286050672774877,28020496,47,190,164,20561,17507,88,2.1,36693,35893
58920,Rantasalmi,Kolkontaipale,62.03998733667337,28.128250174348683,123271662,38,321,273,20321,17921,153,2.1,36938,35454
58940,Rantasalmi,Tuusmäki,62.001551272855188,28.03889075527427,94673910,53,231,199,21761,19401,97,2.4,45204,35822
59100,Parikkala,Parikkala Keskus,61.548146908290413,29.533461563462982,154409144,820,2116,1923,20813,18185,1203,1.7,32301,26268
59130,Parikkala,Koitsanlahti,61.47150767511522,29.448402299539168,37880906,31,181,156,20824,18280,89,2.0,35873,29257
59210,Parikkala,Melkoniemi,61.547646189555138,29.341702543520281,59411834,19,139,125,20638,17922,67,2.1,37444,27792
59310,Parikkala,Särkisalmi,61.606722216927459,29.471461987197738,109721267,164,861,765,22194,19812,435,2.0,38186,32095
59320,Parikkala,Haapaoja,61.620511912280712,29.591902320175439,24853362,10,82,77,18607,17590,42,2.0,33339,26524
59410,Parikkala,Kirjavala,61.6568776636364,29.647036060227247,90450926,38,402,359,18789,16309,201,2.0,33995,26730
59510,Parikkala,Maironiemi,61.699655831740031,29.691955745697893,38328695,91,385,370,19320,15838,219,1.7,29834,23492
59520,Parikkala,Saari,61.655706079037842,29.766244642611696,27816702,12,121,103,23385,20112,60,2.0,39588,37227
59530,Parikkala,Mikkolanniemi,61.689363313364055,29.796317230414747,22999945,4,75,78,20427,19077,41,1.8,36271,30631
59610,Parikkala,Tarnala,61.727546042613646,29.756066062499997,41632093,30,160,155,17487,14840,85,1.9,31904,27094
59710,Parikkala,Kummunkylä,61.770917122222208,29.818586470370381,30967711,15,106,91,19622,16130,49,2.2,36100,33436
59720,Parikkala,Niukkala,61.747352837696376,29.885135841186724,51097908,22,158,129,19638,17037,89,1.8,28859,20074
59730,Parikkala,Uukuniemi,61.792264917222916,30.003708327102817,69227590,8,111,90,19863,17001,59,1.9,31290,25733
59800,Kitee,Kesälahti Keskus,61.895833242545706,29.841264280130321,330016647,459,1524,1343,19927,17339,807,1.8,32086,27324
59810,Kitee,Suurikylä,61.874608463366343,29.698471891089113,33298731,14,75,74,21111,17702,46,1.6,34716,29516
59820,Kitee,Purujärvi-Rajavaara,61.806888808823551,29.708041593749996,55139373,22,145,125,21510,18832,73,2.0,37920,33771
60100,Seinäjoki,Seinäjoki Keskus,62.782038244855087,22.858403614027665,10341490,10716,9983,8823,21659,18080,6566,1.5,30197,22599
60120,Seinäjoki,Pohja,62.796984250764496,22.858504686034628,4198276,1867,2628,2240,21429,19612,1467,1.8,32677,26649
60150,Seinäjoki,Kasperi,62.767544229903493,22.886462229099674,5000433,242,4634,3667,20917,19946,2379,1.9,32696,27617
60200,Seinäjoki,Törnävä,62.751550505698496,22.856944561207239,78992290,1312,11511,8442,25219,23392,5090,2.2,42594,37023
60220,Seinäjoki,Huhtala,62.776292639810471,22.825917116113722,3166591,4462,1828,1639,21895,20153,1082,1.6,32004,26762
60280,Seinäjoki,Eskoon Keskuslaitosalue,62.731164562500012,22.861170843750003,3559424,419,48,54,15934,15083,16,0,0,0
60320,Seinäjoki,Alakylä-Jouppi,62.786201163018028,22.788052542220424,26816392,3027,7203,5453,24353,22098,3360,2.1,40989,34546
60420,Seinäjoki,Impivaara,62.823655137012352,22.787544623215961,36320396,149,1230,833,27638,24487,423,2.9,55647,50183
60450,Ilmajoki,Munakka,62.838605118025711,22.708682156652358,43238009,28,423,323,23778,24210,172,2.5,45210,45645
60510,Seinäjoki,Hyllykallio,62.799518340185863,22.906905813855257,13217406,1497,8868,6315,25281,24173,3819,2.3,43595,39863
60550,Seinäjoki,Nurmo Keskus,62.831704707638821,22.927301992708287,108930365,2411,4341,3213,24039,22601,1769,2.4,43827,40198
60560,Seinäjoki,Halkosaari,62.8682253157894,22.751208409610964,12392710,81,708,472,24856,24476,248,2.9,47766,46817
60640,Seinäjoki,Kurjenneva,62.770571008534858,23.05869892318632,106227502,102,684,476,23415,23311,242,2.8,46854,47154
60720,Ilmajoki,Tuomikylä,62.7549430097087,22.69904068025884,40570114,281,2173,1424,26266,25040,789,2.8,49096,47833
60760,Ilmajoki,Pojanluoma,62.687835833813558,22.768008868395754,82814389,126,995,735,24369,23120,381,2.6,47729,46455
60800,Ilmajoki,Ilmajoki Keskus,62.735979619934334,22.571729641182959,194439233,1939,5854,4562,22846,20618,2668,2.2,39031,32873
61100,Seinäjoki,Peräseinäjoki Keskus,62.554315627563241,23.083051513590888,169015807,611,2003,1659,20427,18608,981,2.0,33817,28643
61110,Seinäjoki,Vuolle,62.608785735682766,23.003720048458142,19563912,29,189,146,21819,21063,80,2.4,38681,32558
61120,Seinäjoki,Louko,62.642840415797259,22.928608357675074,74051884,40,683,494,23531,23123,250,2.7,46708,43968
61140,Seinäjoki,Pasto,62.61908602061856,23.158521701030917,21572519,12,127,103,19607,19364,52,2.4,39603,39207
61150,Alavus,Sydänmaa,62.69392630246908,23.230178169135804,64883354,7,74,49,17452,15966,28,0,0,0
61160,Seinäjoki,Koura,62.691552517611065,23.095140441041352,95930777,66,576,441,22787,20565,247,2.3,40965,37305
61170,Alavus,Sääskiniemi,62.65416709090907,23.280272936868702,75506272,29,271,235,19520,17639,124,2.2,36869,30816
61180,Seinäjoki,Haapaluoma,62.572882130596945,23.206821611940295,59354340,36,213,183,21375,19773,100,2.1,39206,34833
61220,Kurikka,Myllysalo,62.590996498567378,22.478718017191976,25010254,62,228,176,23169,19203,98,2.3,42639,33451
61230,Kurikka,Luopa,62.587805294183475,22.554935512304265,76784340,192,708,560,22325,19160,290,2.4,43415,37651
61250,Kurikka,Jalasto,62.549683802777778,22.638173066666674,42819997,44,301,223,23926,22244,125,2.4,43202,33921
61270,Kurikka,Luopajärvi,62.580247463172725,22.751713215297432,78343067,161,618,469,23062,21055,243,2.5,45289,41439
61280,Kurikka,Jokipii,62.517087499168035,22.671130990016657,63357045,208,508,442,21168,19413,230,2.2,40365,36347
61290,Kurikka,Taivalmaa,62.558413454545452,22.882370530303039,32709339,30,108,95,19884,16382,55,2.0,34809,28121
61300,Kurikka,Kurikka Keskus,62.617540930571877,22.387251637278112,100288545,2715,6603,5395,21375,18773,3181,2.0,36225,30798
61310,Kurikka,Panttila,62.662991297986558,22.392344016107391,22964362,90,719,577,23976,19342,327,2.2,42700,35581
61330,Ilmajoki,Koskenkorva,62.690528933862431,22.454495194179945,68180314,450,2064,1634,21239,19851,912,2.3,38275,34458
61340,Ilmajoki,Nopankylä,62.71942159770115,22.263865209195387,64187815,45,258,214,21072,18122,111,2.3,39363,32933
61350,Ilmajoki,Huissi,62.754573023762305,22.384860974257414,58005201,61,374,300,22145,19768,164,2.3,40371,34583
61360,Kurikka,Mieto,62.574483496551707,22.32552317701149,106023905,132,999,847,21603,20194,430,2.3,41989,37133
61370,Kurikka,Lohiluoma,62.547363788209609,22.287982028384281,49428024,54,340,279,21496,18952,142,2.4,42060,35937
61380,Kurikka,Polvenkylä,62.580735068807336,22.146646165137621,77107051,25,177,128,20429,19969,65,2.7,39715,38287
61400,Seinäjoki,Ylistaro Keskus,62.952530846517213,22.52982966883118,71093524,714,2034,1686,22351,19025,996,2.0,36743,27793
61410,Seinäjoki,Ylistaro Asemanseutu,62.902738488958981,22.560154932702428,102629298,153,785,630,22612,20942,343,2.3,41376,35521
61430,Seinäjoki,Isorehto,62.942910255707787,22.452527342465757,60191557,37,401,298,22077,20827,163,2.5,41126,36135
61440,Seinäjoki,Untamala,63.052284920000034,22.604917773333348,39292402,35,184,150,23907,21215,84,2.2,43084,37246
61450,Seinäjoki,Kylänpää,62.981030104582814,22.648850773207982,103207445,99,586,483,19890,18001,266,2.2,36043,30287
61460,Seinäjoki,Hanhikoski,62.95657772782878,22.743573899082566,37851669,20,230,173,21720,20308,101,2.3,37775,35243
61470,Seinäjoki,Kitinoja,62.903535244155847,22.796282857142842,33095971,37,450,297,25005,24768,175,2.6,45559,44110
61500,Isokyrö,Isokyrö Keskus,62.996010411555581,22.321997018666661,137671839,768,2710,2166,22398,19447,1276,2.1,37706,31050
61520,Isokyrö,Lehmäjoki,63.076532487252095,22.492018311614736,72746250,36,223,190,19786,17321,112,2.0,33600,28185
61550,Isokyrö,Orismala,62.950965475765244,22.388854411989819,59490141,99,656,529,21936,20052,297,2.2,38229,31406
61560,Isokyrö,Orisberg,62.87920428859055,22.380786953020131,52405229,11,59,49,23883,21628,25,0,0,0
61600,Kurikka,Jalasjärvi Keskus,62.49144873375586,22.770758397781311,105602411,1545,3965,3260,21355,18657,1987,1.9,34253,27672
61630,Kurikka,Hirvijärvi,62.486489931873479,22.905903897810205,56814592,52,292,242,23063,20593,130,2.2,42081,32639
61640,Kurikka,Ala-Valli,62.438077506361367,23.0154857659033,79597108,35,190,170,21131,17231,97,2.0,36437,29973
61650,Seinäjoki,Kalakoski,62.459093255395736,23.137244832733813,143207186,34,347,299,20509,18082,166,2.1,36185,32516
61680,Kurikka,Mantila,62.441584599999977,22.755263680000009,45376006,47,238,189,22393,20581,105,2.3,40200,36567
61710,Kurikka,Pentinmäki,62.407896787692287,22.788581240000003,31930408,85,280,224,21391,19579,117,2.4,40542,39985
61720,Kurikka,Koskue,62.336733117277525,22.875095218848166,124290504,96,541,464,20006,17739,247,2.2,36759,32539
61730,Kurikka,Yli-Valli,62.362854257731946,23.002125310996561,123578103,27,234,206,18762,16706,113,2.1,33418,28655
61760,Kurikka,Ilvesjoki,62.338281016018293,22.7188390709382,99680431,72,343,280,19949,15929,138,2.5,40745,35147
61800,Kauhajoki,Kauhajoki Keskus,62.416580969982114,22.175007775865406,118369327,3312,8222,6726,21607,19062,4075,2.0,35468,28823
61810,Kauhajoki,Luomankylä,62.469772403846143,22.128886057692316,41062359,31,294,224,20240,19327,122,2.4,36989,33720
61820,Kauhajoki,Kainasto,62.475024534161491,22.037210065217391,73384476,98,595,472,20175,18088,253,2.4,37141,30317
61840,Teuva,Norinkylä,62.566055517906406,22.013043826446271,81681316,68,284,251,18385,16742,145,2.0,31344,27171
61850,Kauhajoki,Kauhajoki Asemanseutu,62.453891966497494,22.255240760913715,219408935,1257,2151,1764,21234,18762,980,2.1,36800,31126
61860,Kauhajoki,Harja,62.508245828828869,22.286494747747756,26277591,29,215,174,22113,22050,86,2.5,44409,43237
61880,Kauhajoki,Ikkeläjärvi,62.400819103030329,22.571300766666688,80705439,31,190,145,20066,15965,80,2.4,36704,28718
61910,Kauhajoki,Nummijärvi,62.299105458015234,22.455237194656483,114268030,40,277,235,20208,17340,127,2.2,37052,28215
61920,Kauhajoki,Nummikoski,62.235069719999991,22.497812000000003,39722070,14,65,58,16819,14048,31,2.1,32572,30684
61940,Kauhajoki,Hyyppä,62.320173723404267,22.257799981382977,69624748,37,308,245,19487,17563,123,2.5,38334,35914
61950,Kauhajoki,Juonikylä,62.272836380208304,22.272922390624995,68600889,21,160,137,18058,15006,84,1.9,30025,25402
61960,Kauhajoki,Kyrönlatva,62.171885944029825,22.277765634328372,171208481,21,134,118,18859,14295,69,1.9,32925,27168
61980,Kauhajoki,Päntäne,62.33719872584853,22.053456748476943,263777897,133,897,754,19460,17221,426,2.1,33930,27756
62100,Lapua,Lapua Keskus,62.966237325970532,23.020023209504693,173131371,3634,10852,8378,22872,20680,4880,2.2,38889,33197
62130,Lapua,Hellanmaa,63.0309087248908,22.846205719068436,63857596,153,552,432,20810,19171,213,2.6,41290,37364
62150,Kauhava,Rintakangas,63.076357321428581,22.85267657857143,8369103,19,129,106,38200,23173,52,2.5,75221,41761
62160,Lapua,Karhunkylä,62.9444485106952,23.149842604278067,44445009,84,607,456,22993,21082,235,2.6,44201,40305
62165,Lapua,Tiisteenjoki,62.907845727272765,23.249958381374739,26723461,42,348,274,22036,19856,146,2.4,40675,34499
62170,Lapua,Lakaluoma,62.915462236111118,23.363362013888885,52426931,29,284,236,19687,17149,122,2.3,38483,34914
62175,Lapua,Ylikylä-Mäenpää,62.857032177272735,23.282641359090906,55413998,12,133,116,19164,16363,63,2.1,35885,29014
62185,Lapua,Mäki-Paavola,62.881422336283173,23.201041569321539,70155430,28,139,112,22473,20544,55,2.5,47829,39746
62190,Lapua,Ruha,62.907332354449487,22.985272847662152,51728387,63,577,438,23519,22860,236,2.4,44612,43766
62200,Kauhava,Kauhava Keskus,63.10465045593758,23.057664166457446,178587743,2304,5703,4586,21659,19658,2722,2.1,35624,29828
62220,Kauhava,Pernaa,63.098475094736877,22.946488658947349,44127306,60,438,361,21831,21392,195,2.2,39628,36965
62230,Kauhava,Jylhä,63.119799288607581,23.143307458227831,41911867,49,389,316,22879,20426,161,2.4,44539,39980
62240,Kauhava,Huhmarkoski,63.121304585714256,23.263573707142857,168779431,106,522,455,19052,16070,246,2.1,34330,28676
62260,Kauhava,Hirvijoki,63.066743124999995,23.236058477678565,54566946,24,189,153,21089,17977,78,2.4,41587,32758
62280,Lapua,Mustamaa,63.011446536458372,23.194082401041666,50810472,27,129,102,20197,18179,51,2.5,40411,37071
62290,Lapua,Hirvikylä,62.986297731563425,23.316702070796453,70998466,21,260,217,20563,17972,111,2.3,41033,37152
62295,Lapua,Kauhajärvi,63.023370634583955,23.448646257748784,72625944,61,426,354,19386,17552,196,2.2,34604,30513
62300,Kauhava,Härmä,63.230773984360141,22.845471624644571,102365421,1058,2406,1914,21609,19816,1115,2.1,36478,31853
62310,Kauhava,Voltti,63.28929607572536,22.786985878980875,204620326,266,1114,910,21194,18835,490,2.3,39091,33464
62340,Kauhava,Kuoppa-Vakkuri,63.222744883211675,22.660558065693436,17058201,15,100,89,18722,16297,49,2.0,34064,27605
62350,Kauhava,Ekola,63.331017127819543,22.761518601503763,12136180,23,121,96,23186,18785,49,2.5,44799,37836
62370,Kauhava,Kangasto,63.161492948979564,22.827395897959185,629794,126,219,150,21030,19836,74,2.4,35594,32738
62375,Kauhava,Ylihärmä Keskus-Vesiluoma,63.13953184660091,22.783718889534857,135333561,1693,2507,2074,21641,19523,1143,2.2,38101,31881
62380,Kauhava,Kosolankylä,63.087945283018861,22.766559079245287,24138035,31,209,178,20769,16809,100,2.1,35602,29323
62395,Vöyri,Petterinmäki,63.121733045045062,22.627844585585585,33166086,39,125,107,18225,15552,63,2.0,31210,28822
62410,Kauhava,Rintala,63.2166215649038,23.133570564903852,48652802,81,319,259,20960,18090,127,2.5,42752,38518
62420,Kauhava,Kortesjärvi Keskus,63.2989621771281,23.156228030094578,137942068,393,1006,857,20646,18011,476,2.1,35739,28954
62430,Kauhava,Peltotupa,63.322318030075195,23.068087654135358,21942091,18,140,113,19441,17323,55,2.5,41038,34921
62435,Kauhava,Pirttinen,63.285418578231315,23.0195705442177,35127354,23,119,102,24329,19711,53,2.2,46131,35817
62440,Kauhava,Perkiömäki,63.312171297101436,22.94071518115943,18674373,8,106,95,21046,19920,50,2.1,39356,38709
62470,Kauhava,Purmojärvi,63.269430266159709,23.295104278833964,110331052,74,430,346,20013,17213,183,2.3,37421,31074
62500,Evijärvi,Evijärvi Keskus,63.387307842874016,23.466694384524278,232090161,532,1510,1206,21742,19351,667,2.2,38699,32809
62510,Evijärvi,Kuoppa-aho,63.363816884615389,23.45505241153845,6161661,174,326,276,22541,19959,143,2.3,42180,37337
62520,Evijärvi,Kautiainen,63.330216968749994,23.4324100125,28997706,49,139,122,27388,18981,64,2.2,50926,35411
62540,Evijärvi,Vasikka-aho,63.425874741304391,23.324463821739133,66674278,43,284,240,22255,20435,131,2.2,40649,34874
62570,Evijärvi,Särkilä,63.365414477551035,23.621887922448995,63096121,28,204,166,20561,19406,86,2.4,40526,40545
62600,Lappajärvi,Lappajärvi Keskus,63.214318137044245,23.629197916698622,178172240,714,1862,1500,20764,18292,847,2.1,36517,30512
62610,Lappajärvi,Tarvola,63.204285876447855,23.56969105019305,56597893,11,126,121,19110,17523,65,1.9,36863,33023
62620,Lappajärvi,Ala-Seppä,63.182359340740746,23.548401277777767,38730398,11,194,161,18714,16205,83,2.3,36370,34217
62630,Lappajärvi,Karvala,63.135321499304553,23.558863347705149,90263168,75,296,284,20163,16333,151,2.0,35643,28319
62640,Lappajärvi,Savonkylä,63.052194093939441,23.602630233333322,35402167,16,122,108,19470,16698,49,2.5,41412,37558
62660,Lappajärvi,Itäkylä,63.233682476319217,23.745180527740157,90508628,126,547,485,21821,17931,236,2.3,43606,35488
62710,Alajärvi,Kurejoki,63.022677724099076,23.691708221846852,57668100,123,769,548,18892,17839,262,2.7,38921,34328
62720,Alajärvi,Sissala,63.016957907216508,23.629406862542954,22954478,47,322,239,20303,20194,104,3.1,45945,46928
62730,Alajärvi,Haukkala,63.032028627802646,23.678068735426013,5816474,95,234,161,21197,17678,77,3.0,46063,42391
62740,Alajärvi,Koskenvarsi,62.981182213636366,23.763694950000005,6862578,27,212,157,22081,20700,84,2.5,42663,41695
62750,Alajärvi,Saukonkylä,62.940278107883813,23.739454481327794,56848875,15,208,165,19131,16579,90,2.3,34743,30677
62760,Alajärvi,Menkijärvi,62.954837644820209,23.538309642706114,90269953,31,217,174,18655,15596,90,2.4,35869,30918
62800,Vimpeli,Vimpeli Keskus,63.157788687874316,23.830334754865287,137404806,816,2327,1888,20918,19020,1027,2.2,37340,32713
62810,Vimpeli,Savonjoki,63.1394615887097,24.027780701612908,61074936,8,118,94,18174,16844,50,2.4,33678,32197
62830,Alajärvi,Luoma-Aho,63.075866499999968,23.853978972332023,22504093,352,335,241,25848,21525,125,2.7,50870,39466
62840,Vimpeli,Lakaniemi-Pokela,63.125263925925964,23.787416916666668,13300133,9,51,44,20458,20177,24,0,0,0
62860,Vimpeli,Sahi,63.181628524475556,23.776756762237753,14532726,10,189,160,21546,17476,82,2.3,41683,36287
62870,Vimpeli,Vinni,63.210651833333323,23.927596466666671,17177007,7,51,43,19930,20741,22,0,0,0
62880,Vimpeli,Sääksvesi-Vinni,63.21884851032447,23.980271094395274,76560502,28,257,232,20570,18526,124,2.1,37931,29570
62900,Alajärvi,Alajärvi Keskus,63.010213495408465,23.867696536491003,259035126,1759,4682,3656,20658,18395,2035,2.3,36451,30891
62920,Alajärvi,Levijoki,62.97192904310343,23.946049353448277,26933273,18,83,70,20112,16601,37,2.2,38198,31866
62940,Alajärvi,Hoisko,63.027960918571438,23.882442855714277,33202826,76,561,446,20969,19021,224,2.4,40928,38468
62950,Alajärvi,Paalijärvi,63.072823945205513,23.934997763209395,60392056,80,431,337,21487,18610,175,2.5,41148,38321
62990,Alajärvi,Möksy,63.037025946808491,24.236741728723402,81870187,26,143,125,17805,13672,60,2.4,37104,31540
63100,Kuortane,Kuortane Keskus,62.808270694444509,23.514318341168117,35156337,723,1462,1240,21847,19398,760,1.9,34734,28111
63120,Kuortane,Leppälänkylä,62.787494181628425,23.644718442588744,73182436,113,341,275,19731,17536,141,2.4,37449,32983
63130,Kuortane,Mäyry,62.778079889258933,23.477312851790181,147087886,191,714,569,22409,20560,299,2.4,43164,38190
63150,Kuortane,Ruona,62.854364375928682,23.49492014413077,99601463,45,404,342,19636,17574,175,2.3,36976,31048
63160,Kuortane,Salmi,62.863029411003239,23.401878537216831,21959523,17,136,116,19457,15844,56,2.4,37730,33717
63210,Alavus,Niinimaa,62.664527311518363,23.410878319371712,71898893,7,106,86,19225,16853,48,2.2,35370,30614
63230,Kuortane,Lentilä,62.691792244444471,23.54685757222223,47120315,81,313,253,20063,18138,134,2.3,38830,34206
63250,Kuortane,Rantala,62.720447121212118,23.505481727272723,8515261,7,111,87,18936,18707,45,2.5,38435,40569
63300,Alavus,Alavus Keskus,62.568817084867717,23.621423736478636,136694704,1886,4832,3887,21584,18863,2289,2.1,35930,28604
63320,Alavus,Kattelus,62.481123817518252,23.774764554744529,22830041,4,66,50,15997,14710,28,0,0,0
63330,Alavus,Pahajoki,62.498462486577175,23.627643308724828,33322363,10,158,134,19633,18867,70,2.3,36584,31942
63340,Alavus,Sapsalampi,62.438420136054454,23.644470397278894,40906560,21,204,169,20205,19227,90,2.3,38540,33143
63350,Alavus,Sulkavankylä,62.451095240924055,23.539368597359715,49928315,43,213,165,20665,16886,78,2.7,44501,38752
63355,Alavus,Seinäjärvi,62.414661605140189,23.414177028037379,91995870,18,119,98,17395,15115,47,2.5,36246,29688
63360,Alavus,Kuivaskylä,62.555087770186375,23.469924844720492,61761390,50,257,219,18447,15770,106,2.4,37977,31599
63370,Alavus,Taipalus,62.55889959506532,23.368304618287386,131816653,69,524,418,20015,17433,194,2.7,42591,40032
63400,Alavus,Alavus Asemanseutu,62.623426037319106,23.593504072353394,47823187,379,1251,1037,19938,18231,593,2.1,34785,30833
63410,Alavus,Rantatöysä,62.645190170818509,23.63304752669039,31417917,253,437,359,20077,17576,206,2.1,35543,27797
63430,Alavus,Kätkänjoki,62.706139293478252,23.674226195652153,48387337,17,147,122,18993,15624,66,2.2,36579,30893
63450,Kuortane,Löyä,62.748714805825244,23.766078553398057,20761239,14,61,53,25698,18366,26,0,0,0
63500,Alajärvi,Lehtimäki Keskus,62.820812422696079,23.970216975628322,145341423,324,912,763,18911,16104,451,2.0,31516,27122
63510,Alajärvi,Lehtimäki Kirkonkylä,62.773108169660659,23.951079391217586,71393652,36,274,253,19931,16404,132,2.0,36895,28859
63530,Alajärvi,Länsikylä,62.845048162100532,23.782312917808184,91204901,31,154,135,19104,16350,68,2.2,35768,30351
63540,Alajärvi,Hernesmaa,62.841094771052632,23.93669924473685,15853475,16,201,174,19153,17696,92,2.2,35235,30957
63600,Alavus,Töysä Keskus,62.647335332864195,23.822644608022493,85630690,279,1236,1041,18587,16826,601,2.0,30773,26587
63610,Alavus,Tuuri,62.590424039747049,23.763284232158977,100837564,764,1104,802,21540,19987,481,2.3,35932,30171
63640,Alavus,Ritola,62.7006130572354,23.901729241900661,84188580,105,330,265,19504,17119,137,2.4,37319,30526
63660,Ähtäri,Ähtärinranta,62.702297146067423,24.022505069662934,38696292,22,179,150,20215,18259,81,2.2,36238,28634
63680,Alavus,Hakojärvi,62.596739881904767,23.911650868571435,56719273,25,329,248,19240,18061,130,2.5,36343,30273
63700,Ähtäri,Ähtäri Keskus,62.57155049868652,24.0775402875567,280356649,1582,4296,3580,20558,18722,2130,2.0,33922,28514
63770,Ähtäri,Peränne,62.490040162264108,23.941389130188679,48604843,22,202,158,21055,20245,85,2.4,38161,35022
63780,Ähtäri,Alastaipale,62.443164850439835,23.971701988269814,60685013,15,156,129,19493,17311,81,1.9,30807,25156
63800,Soini,Soini Keskus,62.858965325951779,24.232710199300719,481250528,595,1688,1376,19686,17444,754,2.2,34417,29374
63830,Soini,Keisala,62.976125484374982,24.212798796875,38612955,4,75,64,15341,13011,30,2.5,32928,31279
63880,Soini,Kukonkylä,62.778076066433592,24.107017020979026,45834350,25,165,150,18257,15468,82,2.0,32636,27193
63890,Soini,Hautakylä,62.738903769230753,24.161377517482517,43736697,43,115,94,18779,15122,45,2.6,38403,32967
63900,Ähtäri,Myllymäki-Vehunkylä,62.55154164759535,24.318151829187379,226483010,71,531,430,20614,19588,236,2.2,37256,34222
63910,Ähtäri,Inhan Tehtaat,62.501942134770928,24.165557789757383,39459468,137,196,175,19401,17950,96,2.0,34047,28708
63920,Ähtäri,Inha,62.5740759439696,24.213847543209869,122990992,176,339,283,23187,19601,158,2.1,41529,34704
63950,Ähtäri,Vehunkylä,62.686071727272683,24.472198212121214,53637073,8,51,48,17006,15502,28,0,27336,26057
64100,Kristiinankaupunki,Kristiinankaupunki keskus,62.26996413025612,21.372856129623791,91199128,1358,2955,2524,21666,19946,1472,2.0,36427,32176
64140,Kristiinankaupunki,Tiukka,62.3108896921018,21.459254998661336,75195569,131,524,432,21067,19355,230,2.3,39758,35865
64200,Närpiö,Närpiö Keskus,62.473393540381061,21.356868692377482,112436684,2043,3005,2417,21566,18436,1417,2.1,36604,28738
